part_number,name,description,price,brand,category,image_url,product_url,compatibility_models,installation_guide,specifications,in_stock
PS17626595,BUCKET AUGER WR29X43990,"BUCKET AUGER Specifications
                The ice bucket auger is located within the ice bucket assembly in your freezer. It stirs and dispenses the ice in the bucket. You may need to replace the auger if your ice maker is noisy, or not dispensing ice. Disassembly of the ice bucket assembly is necessary to replace this part. Turn off power to the appliance before removing the ice bucket assembly to do this repair.",72.47,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/17626595-1-M-GE-WR29X43990-BUCKET-AUGER.jpg,https://www.partselect.com/PS17626595-GE-WR29X43990-BUCKET-AUGER.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17626595-GE-WR29X43990-BUCKET-AUGER.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17626595"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17626595-GE-WR29X43990-BUCKET-AUGER.htm?SourceCode=18""}",True
PS2354848,TRANSFORMER WR62X10076,"This part works with the following products:
                Refrigerator.",50.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/GE/00128425i10.gif,https://www.partselect.com/PS2354848-GE-WR62X10076-TRANSFORMER.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS2354848-GE-WR62X10076-TRANSFORMER.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2354848"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2354848-GE-WR62X10076-TRANSFORMER.htm?SourceCode=18""}",True
PS7794495,BUSH MBF62744001,"This part works with the following products:
                Refrigerator.",14.94,LG,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/LG/FECCAA1BD946F4F20447BE1F7845F9BCFAB77A90.gif,https://www.partselect.com/PS7794495-LG-MBF62744001-BUSH.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS7794495-LG-MBF62744001-BUSH.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS7794495"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS7794495-LG-MBF62744001-BUSH.htm?SourceCode=18""}",True
PS12344714,MULLION SPRING WR01X29937,"This part works with the following products:
                Refrigerator.",16.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12344714-1-M-GE-WR01X29937-MULLION-SPRING.jpg,https://www.partselect.com/PS12344714-GE-WR01X29937-MULLION-SPRING.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12344714-GE-WR01X29937-MULLION-SPRING.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12344714"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12344714-GE-WR01X29937-MULLION-SPRING.htm?SourceCode=18""}",True
PS8757898,Refrigerator Clutch Coupling Assembly WR02X13647,"This part works with the following products:
                Refrigerator.",25.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/8757898-1-M-GE-WR02X13647-Refrigerator-Clutch-Coupling-Assembly.jpg,https://www.partselect.com/PS8757898-GE-WR02X13647-Refrigerator-Clutch-Coupling-Assembly.htm?SourceCode=18,AP5795427,Please refer to the product manual or visit https://www.partselect.com/PS8757898-GE-WR02X13647-Refrigerator-Clutch-Coupling-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS8757898"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS8757898-GE-WR02X13647-Refrigerator-Clutch-Coupling-Assembly.htm?SourceCode=18""}",True
PS2358688,GRATE-AIR INTAKE 216383602,"This part works with the following products:
                Freezer, Refrigerator.",93.01,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/2358688-1-M-Frigidaire-216383602-GRATE-AIR-INTAKE.jpg,https://www.partselect.com/PS2358688-Frigidaire-216383602-GRATE-AIR-INTAKE.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS2358688-Frigidaire-216383602-GRATE-AIR-INTAKE.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2358688"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2358688-Frigidaire-216383602-GRATE-AIR-INTAKE.htm?SourceCode=18""}",True
PS12703725,USE WPL W11236849 W10257238,"This part works with the following products:
                Refrigerator.",70.29,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/Whirlpool/7472A1FA73ABD5D448289299E944347E74600952.gif,https://www.partselect.com/PS12703725-Whirlpool-W10257238-USE-WPL-W11236849.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12703725-Whirlpool-W10257238-USE-WPL-W11236849.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12703725"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12703725-Whirlpool-W10257238-USE-WPL-W11236849.htm?SourceCode=18""}",True
PS423801,Defrost Timer (60hz 120v) 215846602,"Defrost Timer (60hz 120v) Specifications
                This Defrost Timer works like a clock by switching on the defrost heater circuit after a predetermined amount of compressor run time. This allows the defrost circuit to clear the evaporator of ice or frost to maintain proper airflow. The defrost timer is located in the control housing which is in the refrigerator section of your appliance. If this part is not working, it can lead to temperature increases in your refrigerator. If the compressor circuit fails, no cooling will take place; if the defrost circuit isn't activated, ice will quickly build up on the evaporator coils and reduce airflow and efficiency. If the timer doesn't advance or if the contacts have no continuity, the timer will need to be replaced. This timer measures approximately 3 inches long and 2.5 inches wide, and is constructed of plastic and metal. It comes in black/white/silver and is sold individually. This replacement part features 1 defrost timer.",37.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/423801-1-M-Frigidaire-215846602-Defrost-Timer-60hz-120v.jpg,https://www.partselect.com/PS423801-Frigidaire-215846602-Defrost-Timer-60hz-120v.htm?SourceCode=18,DG187005;AP2111929,Please refer to the product manual or visit https://www.partselect.com/PS423801-Frigidaire-215846602-Defrost-Timer-60hz-120v.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS423801"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS423801-Frigidaire-215846602-Defrost-Timer-60hz-120v.htm?SourceCode=18""}",True
PS3487841,GRILL RECESS WR17X12864,"This part works with the following products:
                Refrigerator.",56.79,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/3487841-1-M-GE-WR17X12864-GRILL-RECESS.jpg,https://www.partselect.com/PS3487841-GE-WR17X12864-GRILL-RECESS.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS3487841-GE-WR17X12864-GRILL-RECESS.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS3487841"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS3487841-GE-WR17X12864-GRILL-RECESS.htm?SourceCode=18""}",True
PS10060242,CORD 297366805,"This part works with the following products:
                Freezer, Refrigerator.",54.83,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/10060242-1-M-Frigidaire-297366805-CORD.jpg,https://www.partselect.com/PS10060242-Frigidaire-297366805-CORD.htm?SourceCode=18,AP5952268,Please refer to the product manual or visit https://www.partselect.com/PS10060242-Frigidaire-297366805-CORD.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS10060242"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS10060242-Frigidaire-297366805-CORD.htm?SourceCode=18""}",True
PS385132,Refrigerator Touchup Paint (White) 72017,"Refrigerator Touchup Paint (White) Specifications
                This touch-up paint can be used on a wide variety of household appliances. It is most often used on washers, dryer, refrigerators, dishwashers, ranges, freezers, trash compactors, or microwaves. It is an 18 ml, or.6 fluid ounces, bottle of touch-up paint. It also features a brush for easy application. This quick-drying, long-lasting paint is perfect for fixing any nicks, scratches, or chips on the exterior of your appliance. This paint is white in color, and provides a durable finish.",12.58,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/385132-1-M-Whirlpool-72017-Refrigerator-Touchup-Paint-White.jpg,https://www.partselect.com/PS385132-Whirlpool-72017-Refrigerator-Touchup-Paint-White.htm?SourceCode=18,AP3134037,Please refer to the product manual or visit https://www.partselect.com/PS385132-Whirlpool-72017-Refrigerator-Touchup-Paint-White.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS385132"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS385132-Whirlpool-72017-Refrigerator-Touchup-Paint-White.htm?SourceCode=18""}",True
PS2580944,Refrigerator Thermistor W10316760,"Refrigerator Thermistor Specifications
                Discover the perfect solution for maintaining the right balance of temperature in your refrigerator with the Whirlpool THERMISTOR Refrigerator/freezer thermistor kit. A genuine OEM part, this thermistor kit is specially designed for compatibility with select Whirlpool, KitchenAid, Maytag, Jenn-Air, Amana, Inglis, and Magic Chef fridge models. This kit does require a bit of DIY, as instructions are not included and can be obtained from Servicematters.com. The kit boasts a temperature sensor and 2 splice connectors that work in harmony to sense the temperature inside your fridge, sending this crucial information to the electronic control. For maximum personal safety, be sure to unplug your refrigerator and wear work gloves before the installment of this part. This Thermistor Assembly offers a prime solution to your appliance repair needs, keeping your Whirlpool refrigerator performing optimally.",46.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/2580944-1-M-Whirlpool-W10316760-Refrigerator-Thermistor.jpg,https://www.partselect.com/PS2580944-Whirlpool-W10316760-Refrigerator-Thermistor.htm?SourceCode=18,AP4538142;WPW10323459,Please refer to the product manual or visit https://www.partselect.com/PS2580944-Whirlpool-W10316760-Refrigerator-Thermistor.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2580944"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2580944-Whirlpool-W10316760-Refrigerator-Thermistor.htm?SourceCode=18""}",True
PS17807819,Amortizor Compresor 4020880100,"This part works with the following products:
                Refrigerator.",6.95,Blomberg,refrigerator,,https://www.partselect.com/PS17807819-Blomberg-4020880100-Amortizor-Compresor.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17807819-Blomberg-4020880100-Amortizor-Compresor.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17807819"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17807819-Blomberg-4020880100-Amortizor-Compresor.htm?SourceCode=18""}",True
PS12394367,Top Table Front (Black) DA97-11802U,"This part works with the following products:
                Refrigerator.",27.95,Samsung,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12394367-1-M-Samsung-DA97-11802U-Top-Table-Front-Black.jpg,https://www.partselect.com/PS12394367-Samsung-DA97-11802U-Top-Table-Front-Black.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12394367-Samsung-DA97-11802U-Top-Table-Front-Black.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12394367"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12394367-Samsung-DA97-11802U-Top-Table-Front-Black.htm?SourceCode=18""}",True
PS7794494,BUSH MBF62743901,"This part works with the following products:
                Refrigerator.",14.94,LG,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/LG/497B17BEE6A2E3BF7C94A84ACC1926B4046FD411.gif,https://www.partselect.com/PS7794494-LG-MBF62743901-BUSH.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS7794494-LG-MBF62743901-BUSH.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS7794494"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS7794494-LG-MBF62743901-BUSH.htm?SourceCode=18""}",True
PS9504284,"R-CARBON;4.7KOHM,5%,1/4W 2001-000055","This part works with the following products:
                Refrigerator.",6.95,Samsung,refrigerator,,https://www.partselect.com/PS9504284-Samsung-2001-000055-R-CARBON-4-7KOHM-5-1-4W.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS9504284-Samsung-2001-000055-R-CARBON-4-7KOHM-5-1-4W.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS9504284"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS9504284-Samsung-2001-000055-R-CARBON-4-7KOHM-5-1-4W.htm?SourceCode=18""}",True
PS4704284,Refrigerator Cover Led Assembly WR55X11132,"Refrigerator Cover Led Assembly Specifications
                COVER LED Assembly FF",48.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/4704284-1-M-GE-WR55X11132-Refrigerator-Cover-Led-Assembly.jpg,https://www.partselect.com/PS4704284-GE-WR55X11132-Refrigerator-Cover-Led-Assembly.htm?SourceCode=18,AP5646375,Please refer to the product manual or visit https://www.partselect.com/PS4704284-GE-WR55X11132-Refrigerator-Cover-Led-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS4704284"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS4704284-GE-WR55X11132-Refrigerator-Cover-Led-Assembly.htm?SourceCode=18""}",True
PS2361234,Fan Blade 240524102,"Fan Blade Specifications
                This part blows air over the condenser.",34.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/2361234-1-M-Frigidaire-240524102-Fan-Blade.jpg,https://www.partselect.com/PS2361234-Frigidaire-240524102-Fan-Blade.htm?SourceCode=18,AP4393271,Please refer to the product manual or visit https://www.partselect.com/PS2361234-Frigidaire-240524102-Fan-Blade.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2361234"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2361234-Frigidaire-240524102-Fan-Blade.htm?SourceCode=18""}",True
PS11770608,Hinge Bearing 5304507146,"Hinge Bearing Specifications
                This is a replacement hinge bearing for your refrigerator. The hinge bearing is found on the door hinge, and reduces friction when the door opens and closes. If the bearing is damaged, you may not be able to open or close the door properly, and in this case, it will need to be replaced. It is made of white plastic and is approximately 2 inches long and 1 inch in diameter. This part is sold individually and is a genuine OEM part.",11.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11770608-1-M-Frigidaire-5304507146-Hinge-Bearing.jpg,https://www.partselect.com/PS11770608-Frigidaire-5304507146-Hinge-Bearing.htm?SourceCode=18,AP6038496,Please refer to the product manual or visit https://www.partselect.com/PS11770608-Frigidaire-5304507146-Hinge-Bearing.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11770608"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11770608-Frigidaire-5304507146-Hinge-Bearing.htm?SourceCode=18""}",True
PS12345213,FULL WIRE SHELF WR71X28172,"FULL WIRE SHELF Specifications
                This white full wire shelf is an authentic OEM replacement part for refrigerators. It has dimensions of 10 inches by 15 inches and it is placed along the entire width of the refrigerator compartment. The shelf provides a stable and durable surface for storing food items and its placement can be adjusted according to your needs. Over time the shelf can break, bend, or become warped, due to age or excessive weight. It is important not to overload your shelf as this can lead to premature failure. Replacing the shelf is a simple repair that does not require specialized tools. To remove the old shelf, simply lift it upward to disengage it from the support brackets and pull it out of the refrigerator. Position the new wire shelf on the brackets and ensure it is well aligned.",26.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12345213-1-M-GE-WR71X28172-FULL-WIRE-SHELF.jpg,https://www.partselect.com/PS12345213-GE-WR71X28172-FULL-WIRE-SHELF.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12345213-GE-WR71X28172-FULL-WIRE-SHELF.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12345213"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12345213-GE-WR71X28172-FULL-WIRE-SHELF.htm?SourceCode=18""}",True
PS12071178,Refrigerator Drawer Cover  w/Glass 5304508761,"Refrigerator Drawer Cover  w/Glass Specifications
                Crisper cover with glass works with some Frigidaire, Electrolux, White Westinghouse, and Tappan models of fridges.

This is a genuine OEM part that works for some models of Frigidaire, Electrolux, White Westinghouse, and Tappan models.",79.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12071178-1-M-Frigidaire-5304508761-Refrigerator-Drawer-Cover-w-Glass.jpg,https://www.partselect.com/PS12071178-Frigidaire-5304508761-Refrigerator-Drawer-Cover-w-Glass.htm?SourceCode=18,AP6230509,Please refer to the product manual or visit https://www.partselect.com/PS12071178-Frigidaire-5304508761-Refrigerator-Drawer-Cover-w-Glass.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12071178"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12071178-Frigidaire-5304508761-Refrigerator-Drawer-Cover-w-Glass.htm?SourceCode=18""}",True
PS3524311,Refrigerator Lower Cover Holder 4930JJ2021A,"Refrigerator Lower Cover Holder Specifications
                This lower holder cover is also known as a toe grille clip, or a kickplate clip. It is designed for use with refrigerators. The main purpose of this part is to hold the molding at the base of your refrigerator in place, it also makes removing the piece of molding simple. If you notice that the kickplate on your appliance is loose or will not stay in place you may need to replace one or more of these clips. This part is made of plastic, and it is sold individually.",21.82,LG,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/3524311-1-M-LG-4930JJ2021A-Refrigerator-Lower-Cover-Holder.jpg,https://www.partselect.com/PS3524311-LG-4930JJ2021A-Refrigerator-Lower-Cover-Holder.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS3524311-LG-4930JJ2021A-Refrigerator-Lower-Cover-Holder.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS3524311"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS3524311-LG-4930JJ2021A-Refrigerator-Lower-Cover-Holder.htm?SourceCode=18""}",True
PS12731414,Refrigerator Bearing 5304519757,"This part works with the following products:
                Refrigerator, Freezer.",5.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12731414-1-M-Frigidaire-5304519757-Refrigerator-Bearing.jpg,https://www.partselect.com/PS12731414-Frigidaire-5304519757-Refrigerator-Bearing.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12731414-Frigidaire-5304519757-Refrigerator-Bearing.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12731414"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12731414-Frigidaire-5304519757-Refrigerator-Bearing.htm?SourceCode=18""}",True
PS16619590,SHELF MODULE FF WR71X38318,"SHELF MODULE FF Specifications
                This door bin is for refrigerators and attaches to the inside of the refrigerator door and typically holds jars and bottles. Follow the instructions in the owner's manual for installing this part.",47.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16619590-1-M-GE-WR71X38318-SHELF-MODULE-FF.jpg,https://www.partselect.com/PS16619590-GE-WR71X38318-SHELF-MODULE-FF.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS16619590-GE-WR71X38318-SHELF-MODULE-FF.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16619590"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16619590-GE-WR71X38318-SHELF-MODULE-FF.htm?SourceCode=18""}",True
PS17808482,Door Gasket Ff 4362163000,"This part works with the following products:
                Refrigerator.",19.95,Blomberg,refrigerator,,https://www.partselect.com/PS17808482-Blomberg-4362163000-Door-Gasket-Ff.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17808482-Blomberg-4362163000-Door-Gasket-Ff.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17808482"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17808482-Blomberg-4362163000-Door-Gasket-Ff.htm?SourceCode=18""}",True
PS11743502,Refrigerator Crisper Drawer WP67002659,"Refrigerator Crisper Drawer Specifications
                The crisper drawer in your refrigerator is used for storing various items. If you notice that your current crisper drawer is damaged, you may need to replace it. You may notice that your refrigerator door does not open or close properly, which is a sign that your cripser drawer is damaged. This crisper drawer is made of clear plastic and is roughly 20 inches in length. This part is sold individually and does not come with the plastic faceplate on it. If your current crisper has one, you will need to remove it and transfer it to the new crisper. NOTE: As per the manufacture the crisper drawer has been updated from the original. A new crisper cover may need to be purchased for the drawers to work. Factory dimensions  -  12.847"" Depth X 15.217"" Width X 6.93 High.",93.62,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11743502-1-M-Whirlpool-WP67002659-Refrigerator-Crisper-Drawer.jpg,https://www.partselect.com/PS11743502-Whirlpool-WP67002659-Refrigerator-Crisper-Drawer.htm?SourceCode=18,WP67002659;AP6010323,Please refer to the product manual or visit https://www.partselect.com/PS11743502-Whirlpool-WP67002659-Refrigerator-Crisper-Drawer.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11743502"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11743502-Whirlpool-WP67002659-Refrigerator-Crisper-Drawer.htm?SourceCode=18""}",True
PS12070654,DAMPER W11087463,"This part works with the following products:
                Refrigerator.",75.61,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12070654-1-M-Whirlpool-W11087463-DAMPER.jpg,https://www.partselect.com/PS12070654-Whirlpool-W11087463-DAMPER.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12070654-Whirlpool-W11087463-DAMPER.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12070654"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12070654-Whirlpool-W11087463-DAMPER.htm?SourceCode=18""}",True
PS11738675,Chute WP13005702B,"This part works with the following products:
                Refrigerator.",131.66,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/Maytag/VGV0QLNZ.gif,https://www.partselect.com/PS11738675-Whirlpool-WP13005702B-Chute.htm?SourceCode=18,WP13005702B,Please refer to the product manual or visit https://www.partselect.com/PS11738675-Whirlpool-WP13005702B-Chute.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11738675"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11738675-Whirlpool-WP13005702B-Chute.htm?SourceCode=18""}",True
PS17808058,Heater Spring (Back) 4214780400,"This part works with the following products:
                Refrigerator.",58.95,Blomberg,refrigerator,,https://www.partselect.com/PS17808058-Blomberg-4214780400-Heater-Spring-Back.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17808058-Blomberg-4214780400-Heater-Spring-Back.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17808058"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17808058-Blomberg-4214780400-Heater-Spring-Back.htm?SourceCode=18""}",True
PS1518161,Toe Kick - Stainless WR74X10222,"This part works with the following products:
                Refrigerator.",98.93,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/1518161-1-M-GE-WR74X10222-Toe-Kick-Stainless.jpg,https://www.partselect.com/PS1518161-GE-WR74X10222-Toe-Kick-Stainless.htm?SourceCode=18,AP3996376,Please refer to the product manual or visit https://www.partselect.com/PS1518161-GE-WR74X10222-Toe-Kick-Stainless.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS1518161"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS1518161-GE-WR74X10222-Toe-Kick-Stainless.htm?SourceCode=18""}",True
PS11755285,Refrigerator Door Cam WPW10470155,"This part fixes the following symptoms:
                Door won’t open or close | Clicking sound",10.45,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11755285-1-M-Whirlpool-WPW10470155-Refrigerator-Door-Cam.jpg,https://www.partselect.com/PS11755285-Whirlpool-WPW10470155-Refrigerator-Door-Cam.htm?SourceCode=18,AP6021957;WPW10470155,Please refer to the product manual or visit https://www.partselect.com/PS11755285-Whirlpool-WPW10470155-Refrigerator-Door-Cam.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11755285"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11755285-Whirlpool-WPW10470155-Refrigerator-Door-Cam.htm?SourceCode=18""}",True
PS12731382,BLADE 241684108,"This part works with the following products:
                Refrigerator.",28.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12731382-1-M-Frigidaire-241684108-BLADE.jpg,https://www.partselect.com/PS12731382-Frigidaire-241684108-BLADE.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12731382-Frigidaire-241684108-BLADE.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12731382"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12731382-Frigidaire-241684108-BLADE.htm?SourceCode=18""}",True
PS2577882,WATER TANK DISP Assembly WR17X12793,"This part fixes the following symptoms:
                Leaking | Not dispensing water",58.36,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/2577882-1-M-GE-WR17X12793-WATER-TANK-DISP-Assembly.jpg,https://www.partselect.com/PS2577882-GE-WR17X12793-WATER-TANK-DISP-Assembly.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS2577882-GE-WR17X12793-WATER-TANK-DISP-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2577882"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2577882-GE-WR17X12793-WATER-TANK-DISP-Assembly.htm?SourceCode=18""}",True
PS4156744,Refrigerator Freezer Drawer Slide Shaft DA66-00437B,"Refrigerator Freezer Drawer Slide Shaft Specifications
                The Freezer drawer slide shaft holds the gear to the rear slide rail at the back of the freezer drawer.",44.95,Samsung,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/4156744-1-M-Samsung-DA66-00437B-Refrigerator-Freezer-Drawer-Slide-Shaft.jpg,https://www.partselect.com/PS4156744-Samsung-DA66-00437B-Refrigerator-Freezer-Drawer-Slide-Shaft.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS4156744-Samsung-DA66-00437B-Refrigerator-Freezer-Drawer-Slide-Shaft.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS4156744"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS4156744-Samsung-DA66-00437B-Refrigerator-Freezer-Drawer-Slide-Shaft.htm?SourceCode=18""}",True
