part_number,name,description,price,brand,category,image_url,product_url,compatibility_models,installation_guide,specifications,in_stock
PS11739972,Refrigerator Cap Water Filter (White) WP2260518W,"Refrigerator Cap Water Filter (White) Specifications
                This filter cap is white in color.",31.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11739972-1-M-Whirlpool-WP2260518W-Refrigerator-Cap-Water-Filter-White.jpg,https://www.partselect.com/PS11739972-Whirlpool-WP2260518W-Refrigerator-Cap-Water-Filter-White.htm?SourceCode=18,AP6006884;WP2260518W,Please refer to the product manual or visit https://www.partselect.com/PS11739972-Whirlpool-WP2260518W-Refrigerator-Cap-Water-Filter-White.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11739972"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11739972-Whirlpool-WP2260518W-Refrigerator-Cap-Water-Filter-White.htm?SourceCode=18""}",True
PS11737122,ARMATURE KIT WR62X26536,"This part works with the following products:
                Refrigerator.",52.87,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11737122-1-M-GE-WR62X26536-ARMATURE-KIT.jpg,https://www.partselect.com/PS11737122-GE-WR62X26536-ARMATURE-KIT.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS11737122-GE-WR62X26536-ARMATURE-KIT.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11737122"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11737122-GE-WR62X26536-ARMATURE-KIT.htm?SourceCode=18""}",True
PS11750831,Single Primary Water Inlet Valve WPW10238100,"Single Primary Water Inlet Valve Specifications
                When energized, this part releases water from the supply line into the ice mold.",95.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11750831-1-M-Whirlpool-WPW10238100-Single-Primary-Water-Inlet-Valve.jpg,https://www.partselect.com/PS11750831-Whirlpool-WPW10238100-Single-Primary-Water-Inlet-Valve.htm?SourceCode=18,AP6017532;WPW10238100,Please refer to the product manual or visit https://www.partselect.com/PS11750831-Whirlpool-WPW10238100-Single-Primary-Water-Inlet-Valve.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11750831"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11750831-Whirlpool-WPW10238100-Single-Primary-Water-Inlet-Valve.htm?SourceCode=18""}",True
PS358591,Replacement Ice Maker 4317943,"Replacement Ice Maker Specifications
                This ice maker (Complete Icemaker Assembly, Whirlpool Icemaker Kit, Ice Maker Assembly, Refrigerator Ice Maker, Icemaker) receives water from the water inlet valve, freezes it, and dispenses it into the ice bucket until the bucket is full. Ice makers will need to be replaced every 3-10 years depending on the frequency of usage, and water quality. You can perform a voltage test with a multimeter or perform an inlet valve test. If you’re unable to make ice, or notice leaks then it may be a sign your ice maker is damaged and could be in need of a replacement. This model measures approximately 11x5 inches, is constructed of plastic and metal, and comes in black/silver. This ice maker is a complete assembly; the whole assembly attaches to the wall of your freezer. ***NOTE: Ice maker does NOT come with the bail or shut off arm. You must order them separately if required. It does come complete with flat and round plug wiring harness, the mounting hardware, and the instructions. The harness can be reused. The ice maker will not fit refrigerators that have the ice auger mounted on the door.",114.87,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/358591-1-M-Whirlpool-4317943-Replacement-Ice-Maker.jpg,https://www.partselect.com/PS358591-Whirlpool-4317943-Replacement-Ice-Maker.htm?SourceCode=18,AP2984633,Please refer to the product manual or visit https://www.partselect.com/PS358591-Whirlpool-4317943-Replacement-Ice-Maker.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS358591"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS358591-Whirlpool-4317943-Replacement-Ice-Maker.htm?SourceCode=18""}",True
PS16619453,Fastener Handle Assembly WR01X39781,"Fastener Handle Assembly Specifications
                This part is the replacement door handle fastener for your refrigerator. It is made of white plastic and metal, is sold individually, and measures approximately 1-1/4 inches by 1 inch. The door handle fastener allows you to connect your door handle to the refrigerator door. If your door handle is loose or missing, this is the part that will replace it. This part is an authentic OEM part sourced directly from the manufacturer.",23.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16619453-1-M-GE-WR01X39781-Fastener-Handle-Assembly.jpg,https://www.partselect.com/PS16619453-GE-WR01X39781-Fastener-Handle-Assembly.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS16619453-GE-WR01X39781-Fastener-Handle-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16619453"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16619453-GE-WR01X39781-Fastener-Handle-Assembly.htm?SourceCode=18""}",True
PS16226572,WATER VALVE WITH GUARD WR57X33326,"WATER VALVE WITH GUARD Specifications
                This water inlet valve (Refrigerator Water Inlet Valve Assembly) supplies water to the ice maker and the water dispenser in your refrigerator. It is located at the back of the fridge, beneath the bottom panel. It is connected directly to 2 water supplies, a wiring harness, and your inlet water tube. This part is located at the back of the fridge, beneath the bottom panel. It is connected directly to 2 water supplies, a wiring harness, and your inlet water tube. Minerals and sediments can build up over time and cause a blockage in your inlet valve.  They can also cause the valve to stick open, leading to an overflow of water. If this part is malfunctioning, water flow to your appliance could be compromised. Check for small ice cubes or a lack of ice cubes/water, as this is an obvious sign the part is damaged. The water inlet valve must be replaced if the solenoids no longer have continuity or the valve has internal blockage. Test your water inlet valve with a multimeter. You can test both the water dispenser side and the ice maker side. The part measures approximately 3 inches long and 2.75 inches wide and is constructed of plastic and metal. This replacement part features 1 dual inlet water valve with quick connections. It also has 1/4 and 5/16 John Guest fittings for the outlet lines and a 1/4 compression fitting for the inlet line.",79.33,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16226572-1-M-GE-WR57X33326-WATER-VALVE-WITH-GUARD.jpg,https://www.partselect.com/PS16226572-GE-WR57X33326-WATER-VALVE-WITH-GUARD.htm?SourceCode=18,AP6995571,Please refer to the product manual or visit https://www.partselect.com/PS16226572-GE-WR57X33326-WATER-VALVE-WITH-GUARD.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16226572"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16226572-GE-WR57X33326-WATER-VALVE-WITH-GUARD.htm?SourceCode=18""}",True
PS11759512,Gray Refrigerator Door Gasket (Right Side) W10830055,"Gray Refrigerator Door Gasket (Right Side) Specifications
                This door gasket is used to make an air-tight seal for the cabinet when the door is closed.",125.08,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11759512-1-M-Whirlpool-W10830055-Gray-Refrigerator-Door-Gasket-Right-Side.jpg,https://www.partselect.com/PS11759512-Whirlpool-W10830055-Gray-Refrigerator-Door-Gasket-Right-Side.htm?SourceCode=18,AP6027230,Please refer to the product manual or visit https://www.partselect.com/PS11759512-Whirlpool-W10830055-Gray-Refrigerator-Door-Gasket-Right-Side.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11759512"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11759512-Whirlpool-W10830055-Gray-Refrigerator-Door-Gasket-Right-Side.htm?SourceCode=18""}",True
PS11759970,Leg Adjustment Assembly 4779JA3001H,"This part works with the following products:
                Refrigerator.",36.77,LG,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11759970-1-M-LG-4779JA3001H-Leg-Adjustment-Assembly.jpg,https://www.partselect.com/PS11759970-LG-4779JA3001H-Leg-Adjustment-Assembly.htm?SourceCode=18,AFC73249602;AP6027688,Please refer to the product manual or visit https://www.partselect.com/PS11759970-LG-4779JA3001H-Leg-Adjustment-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11759970"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11759970-LG-4779JA3001H-Leg-Adjustment-Assembly.htm?SourceCode=18""}",True
PS285117,Air Duct Foam WR02X10701,"This part fixes the following symptoms:
                Fridge too warm",26.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/285117-1-M-GE-WR02X10701-Air-Duct-Foam.jpg,https://www.partselect.com/PS285117-GE-WR02X10701-Air-Duct-Foam.htm?SourceCode=18,AP3670271,Please refer to the product manual or visit https://www.partselect.com/PS285117-GE-WR02X10701-Air-Duct-Foam.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS285117"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS285117-GE-WR02X10701-Air-Duct-Foam.htm?SourceCode=18""}",True
PS6447753,Refrigerator Dispenser Front (Stainless) WR17X13200,"Refrigerator Dispenser Front (Stainless) Specifications
                NOTE: Control board is NOT included. Must be ordered separately.",130.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/6447753-1-M-GE-WR17X13200-Refrigerator-Dispenser-Front-Stainless.jpg,https://www.partselect.com/PS6447753-GE-WR17X13200-Refrigerator-Dispenser-Front-Stainless.htm?SourceCode=18,AP5665853,Please refer to the product manual or visit https://www.partselect.com/PS6447753-GE-WR17X13200-Refrigerator-Dispenser-Front-Stainless.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS6447753"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS6447753-GE-WR17X13200-Refrigerator-Dispenser-Front-Stainless.htm?SourceCode=18""}",True
PS12583177,Evaporator Fan Bracket WR21X30022,"This part works with the following products:
                Refrigerator.",13.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12583177-1-M-GE-WR21X30022-Evaporator-Fan-Bracket.jpg,https://www.partselect.com/PS12583177-GE-WR21X30022-Evaporator-Fan-Bracket.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12583177-GE-WR21X30022-Evaporator-Fan-Bracket.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12583177"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12583177-GE-WR21X30022-Evaporator-Fan-Bracket.htm?SourceCode=18""}",True
PS11731356,Light Bulb (7w) W10857122,"Light Bulb (7w) Specifications
                Sold individually. This bulb is a 7-watt appliance incandescent light bulb. This appliance light bulb is two inches long. It is used for many clothes dryers. You will need a Phillips screwdriver and needle-nose pliers. Unplug the power from your dryer. You will find the light bulb by opening your dryer door and locating the casing surrounding the bulb on the top of the inside of the door. You will need to remove the single screw holding it in place to access the bulb. Twist the old bulb out of place. Use your pliers if the base of the bulb is still inside the socket once the glass part of the bulb has been removed. Check to make sure that the socket itself is not damaged. If the socket is damaged it will need to be replaced as well. Screw your new bulb into place.",15.69,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11731356-1-M-Whirlpool-W10857122-Light-Bulb-7w.jpg,https://www.partselect.com/PS11731356-Whirlpool-W10857122-Light-Bulb-7w.htm?SourceCode=18,AP5999271,Please refer to the product manual or visit https://www.partselect.com/PS11731356-Whirlpool-W10857122-Light-Bulb-7w.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11731356"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11731356-Whirlpool-W10857122-Light-Bulb-7w.htm?SourceCode=18""}",True
PS16227056,CHUTE W11505385,"This part works with the following products:
                Refrigerator.",24.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16227056-1-M-Whirlpool-W11505385-CHUTE.jpg,https://www.partselect.com/PS16227056-Whirlpool-W11505385-CHUTE.htm?SourceCode=18,WP2209774,Please refer to the product manual or visit https://www.partselect.com/PS16227056-Whirlpool-W11505385-CHUTE.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16227056"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16227056-Whirlpool-W11505385-CHUTE.htm?SourceCode=18""}",True
PS12364435,WHITE HANDLE KIT 5303918823,"WHITE HANDLE KIT Specifications
                Enhance your refrigerator's aesthetics and functionality with this White Handle Kit from Frigidaire. Dedicatedly designed for compatibility, this genuine OEM part seamlessly fits certain models from Frigidaire, Electrolux, White Westinghouse, and Tappan. This high-quality handle kit provides a sturdy grip for opening and closing your fridge door. For a safe and smooth installation process, please refer to your refrigerator's owner or installation manual - don't forget to wear work gloves for maximum hand protection. This White Handle Kit is not just a mere replacement part; it's a versatile, elegant addition to your refrigeration unit. Trust only Frigidaire for durability, reliability, and peace of mind when it comes to appliance parts.",47.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12364435-1-M-Frigidaire-5303918823-WHITE-HANDLE-KIT.jpg,https://www.partselect.com/PS12364435-Frigidaire-5303918823-WHITE-HANDLE-KIT.htm?SourceCode=18,AP6284358,Please refer to the product manual or visit https://www.partselect.com/PS12364435-Frigidaire-5303918823-WHITE-HANDLE-KIT.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12364435"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12364435-Frigidaire-5303918823-WHITE-HANDLE-KIT.htm?SourceCode=18""}",True
PS10057882,GEAR/SPUR GEAR 00631991,"This part works with the following products:
                Refrigerator.",52.85,Bosch,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/Bosch/340252EB828C408512CEECDB58AA620037210C23.gif,https://www.partselect.com/PS10057882-Bosch-00631991-GEAR-SPUR-GEAR.htm?SourceCode=18,AP5950402,Please refer to the product manual or visit https://www.partselect.com/PS10057882-Bosch-00631991-GEAR-SPUR-GEAR.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS10057882"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS10057882-Bosch-00631991-GEAR-SPUR-GEAR.htm?SourceCode=18""}",True
PS11743638,Refrigerator Humidity Control Slide WP67005864,"Refrigerator Humidity Control Slide Specifications
                This part mounts on the crisper drawer cover and is used to limit the amount of air that gets into the crisper.",9.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11743638-1-M-Whirlpool-WP67005864-Refrigerator-Humidity-Control-Slide.jpg,https://www.partselect.com/PS11743638-Whirlpool-WP67005864-Refrigerator-Humidity-Control-Slide.htm?SourceCode=18,WP67005864;AP6010458,Please refer to the product manual or visit https://www.partselect.com/PS11743638-Whirlpool-WP67005864-Refrigerator-Humidity-Control-Slide.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11743638"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11743638-Whirlpool-WP67005864-Refrigerator-Humidity-Control-Slide.htm?SourceCode=18""}",True
PS429873,Refrigerator Door Shelf Bin 240338101,"Refrigerator Door Shelf Bin Specifications
                This retainer bar (Refrigerator Door Shelf Bin, Refrigerator Door Shelf, Door Shelf Bin, Refrigerator Door Bin) holds items on the refrigerator door shelf. The plastic retainer can become brittle with time and crack or break under the strain of normal use. It can also break if heavy items are placed in the door shelf. If this part will no longer hold securely onto the inner door panel it will need to be replaced. This model is white plastic, and measures 26 by 5 inches. Sold individually.",51.89,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/429873-1-M-Frigidaire-240338101-Refrigerator-Door-Shelf-Bin.jpg,https://www.partselect.com/PS429873-Frigidaire-240338101-Refrigerator-Door-Shelf-Bin.htm?SourceCode=18,AP2115860,Please refer to the product manual or visit https://www.partselect.com/PS429873-Frigidaire-240338101-Refrigerator-Door-Shelf-Bin.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS429873"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS429873-Frigidaire-240338101-Refrigerator-Door-Shelf-Bin.htm?SourceCode=18""}",True
PS17807898,Ground Cable Assembly 4109813500,"This part works with the following products:
                Refrigerator, Freezer.",5.95,Blomberg,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/17807898-1-M-Blomberg-4109813500-Ground-Cable-Assembly.jpg,https://www.partselect.com/PS17807898-Blomberg-4109813500-Ground-Cable-Assembly.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17807898-Blomberg-4109813500-Ground-Cable-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17807898"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17807898-Blomberg-4109813500-Ground-Cable-Assembly.htm?SourceCode=18""}",True
PS2359946,Fresh Food Door Gasket - White WR24X10231,"Fresh Food Door Gasket - White Specifications
                This fresh food door gasket is used to seal the refrigerator door when closed to keep the cool air inside and the room air out.",69.25,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/2359946-1-M-GE-WR24X10231-Fresh-Food-Door-Gasket-White.jpg,https://www.partselect.com/PS2359946-GE-WR24X10231-Fresh-Food-Door-Gasket-White.htm?SourceCode=18,AP4413149,Please refer to the product manual or visit https://www.partselect.com/PS2359946-GE-WR24X10231-Fresh-Food-Door-Gasket-White.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2359946"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2359946-GE-WR24X10231-Fresh-Food-Door-Gasket-White.htm?SourceCode=18""}",True
PS16227180,Power Cord 241516904,"This part works with the following products:
                Refrigerator, Wine and Beverage Cooler.",41.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16227180-1-M-Frigidaire-241516904-Power-Cord.jpg,https://www.partselect.com/PS16227180-Frigidaire-241516904-Power-Cord.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS16227180-Frigidaire-241516904-Power-Cord.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16227180"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16227180-Frigidaire-241516904-Power-Cord.htm?SourceCode=18""}",True
PS16543583,Start Device W11524472,"This part works with the following products:
                Refrigerator, Freezer.",23.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16543583-1-M-Whirlpool-W11524472-Start-Device.jpg,https://www.partselect.com/PS16543583-Whirlpool-W11524472-Start-Device.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS16543583-Whirlpool-W11524472-Start-Device.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16543583"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16543583-Whirlpool-W11524472-Start-Device.htm?SourceCode=18""}",True
PS11739763,Refrigerator Coupling WP2220458,"Refrigerator Coupling Specifications
                This coupling is used for indoor ice dispensers.",24.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11739763-1-M-Whirlpool-WP2220458-Refrigerator-Coupling.jpg,https://www.partselect.com/PS11739763-Whirlpool-WP2220458-Refrigerator-Coupling.htm?SourceCode=18,WP2220458,Please refer to the product manual or visit https://www.partselect.com/PS11739763-Whirlpool-WP2220458-Refrigerator-Coupling.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11739763"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11739763-Whirlpool-WP2220458-Refrigerator-Coupling.htm?SourceCode=18""}",True
PS12741969,FIXTURE 10012733,"This part works with the following products:
                Refrigerator.",13.9,Bosch,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12741969-1-M-Bosch-10012733-FIXTURE.jpg,https://www.partselect.com/PS12741969-Bosch-10012733-FIXTURE.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12741969-Bosch-10012733-FIXTURE.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12741969"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12741969-Bosch-10012733-FIXTURE.htm?SourceCode=18""}",True
PS9492716,GEAR 00631805,"This part works with the following products:
                Refrigerator.",75.34,Bosch,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/9492716-1-M-Bosch-00631805-GEAR.jpg,https://www.partselect.com/PS9492716-Bosch-00631805-GEAR.htm?SourceCode=18,AP5806364,Please refer to the product manual or visit https://www.partselect.com/PS9492716-Bosch-00631805-GEAR.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS9492716"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS9492716-Bosch-00631805-GEAR.htm?SourceCode=18""}",True
PS1632252,Insulation 67003796,"Insulation Specifications
                Fiber Acoustic.",22.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/1632252-1-M-Whirlpool-67003796-Insulation.jpg,https://www.partselect.com/PS1632252-Whirlpool-67003796-Insulation.htm?SourceCode=18,AP4077897,Please refer to the product manual or visit https://www.partselect.com/PS1632252-Whirlpool-67003796-Insulation.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS1632252"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS1632252-Whirlpool-67003796-Insulation.htm?SourceCode=18""}",True
PS11756641,Refrigerator Air Damper Control Assembly WPW10594329,"Refrigerator Air Damper Control Assembly Specifications
                This air damper control assembly is for refrigerators.

The air damper control assembly controls the cold airflow from the freezer compartment into the refrigerator compartment.

Unplug the refrigerator before installing this part.",101.78,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11756641-1-M-Whirlpool-WPW10594329-Refrigerator-Air-Damper-Control-Assembly.jpg,https://www.partselect.com/PS11756641-Whirlpool-WPW10594329-Refrigerator-Air-Damper-Control-Assembly.htm?SourceCode=18,WPW10594329;WPW10127431;AP6023299,Please refer to the product manual or visit https://www.partselect.com/PS11756641-Whirlpool-WPW10594329-Refrigerator-Air-Damper-Control-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11756641"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11756641-Whirlpool-WPW10594329-Refrigerator-Air-Damper-Control-Assembly.htm?SourceCode=18""}",True
PS11711804,GEAR MDT63027201,"This part works with the following products:
                Refrigerator.",59.78,LG,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/LG/113BCF9C946E6288A4C3343B134322BF2037918E.gif,https://www.partselect.com/PS11711804-LG-MDT63027201-GEAR.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS11711804-LG-MDT63027201-GEAR.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11711804"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11711804-LG-MDT63027201-GEAR.htm?SourceCode=18""}",True
PS17807901,Power Cord Usa 2150 Mm 4112171300,"This part works with the following products:
                Refrigerator.",20.95,Blomberg,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/17807901-1-M-Blomberg-4112171300-Power-Cord-Usa-2150-Mm.jpg,https://www.partselect.com/PS17807901-Blomberg-4112171300-Power-Cord-Usa-2150-Mm.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17807901-Blomberg-4112171300-Power-Cord-Usa-2150-Mm.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17807901"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17807901-Blomberg-4112171300-Power-Cord-Usa-2150-Mm.htm?SourceCode=18""}",True
PS2358689,GRATE-AIR INTAKE 216383603,"This part works with the following products:
                Refrigerator.",57.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/Frigidaire/60R9NHBZ.gif,https://www.partselect.com/PS2358689-Frigidaire-216383603-GRATE-AIR-INTAKE.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS2358689-Frigidaire-216383603-GRATE-AIR-INTAKE.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2358689"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2358689-Frigidaire-216383603-GRATE-AIR-INTAKE.htm?SourceCode=18""}",True
PS1146891,Humidity Control 241613502,"Humidity Control Specifications
                Keep your crisper drawer at optimal humidity levels with our genuine Frigidaire humidity control. This authentic OEM product is specifically designed for select models of Frigidaire, Electrolux, White Westinghouse, and Tappan refrigerators, ensuring seamless compatibility and functionality. This humidifier control allows you to determine the amount of air that enters your fridge's crisper drawer, helping you maintain the ideal humidity level. Make sure to wear work gloves when installing this part for your safety. So trust this high-quality Frigidaire part to prolong the lifeline of your refrigerator and improve its performance. Remember, the correctness of the model number determines the right fit, so kindly confirm your fridge model before purchase.",43.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/1146891-1-M-Frigidaire-241613502-Humidity-Control.jpg,https://www.partselect.com/PS1146891-Frigidaire-241613502-Humidity-Control.htm?SourceCode=18,AP3867210,Please refer to the product manual or visit https://www.partselect.com/PS1146891-Frigidaire-241613502-Humidity-Control.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS1146891"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS1146891-Frigidaire-241613502-Humidity-Control.htm?SourceCode=18""}",True
PS17215831,Ice Maker Assembly W11658802,"Ice Maker Assembly Specifications
                The ice maker includes the ice mold and the control device. The ice maker receives water from the water inlet valve and then holds the water in the ice mold until the water freezes solid.",108.59,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/17215831-1-M-Whirlpool-W11658802-Ice-Maker-Assembly.jpg,https://www.partselect.com/PS17215831-Whirlpool-W11658802-Ice-Maker-Assembly.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17215831-Whirlpool-W11658802-Ice-Maker-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17215831"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17215831-Whirlpool-W11658802-Ice-Maker-Assembly.htm?SourceCode=18""}",True
PS11739026,Refrigerator Ice Guide WP2180224,"Refrigerator Ice Guide Specifications
                This is a refrigerator ice guide that is made entirely of clear plastic. This ice guide is located in the freezer door. Turn your refrigerator ice dispenser off before replacing the part. This is a simple repair, and the only tool you will need is a small flat blade screwdriver to push on the pivot tab on the bottom of the ice guide. Do not worry about breaking the side or pivot tabs on your existing ice guide because it will be discarded anyway. This is a genuine manufacturer replacement part.",16.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11739026-1-M-Whirlpool-WP2180224-Refrigerator-Ice-Guide.jpg,https://www.partselect.com/PS11739026-Whirlpool-WP2180224-Refrigerator-Ice-Guide.htm?SourceCode=18,WP2180224;AP6005964,Please refer to the product manual or visit https://www.partselect.com/PS11739026-Whirlpool-WP2180224-Refrigerator-Ice-Guide.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11739026"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11739026-Whirlpool-WP2180224-Refrigerator-Ice-Guide.htm?SourceCode=18""}",True
